episode_id,model,start_transition_sequence,end_transition_sequence,requested_horizon_s,actual_horizon_s,step_count,action_change_count,parameter_change_count,planar_position_error_cm,planar_velocity_error_cm_s,yaw_error_deg,angular_velocity_yaw_error_deg_s
5202,nominal,137,154,0.5,0.5020000000000007,18,0,0,2.0874484537513754e-06,4.013870838936579e-07,4.842144918041241e-06,4.295057607350827e-06
5202,nominal,138,156,0.5,0.5259999999999998,19,0,0,2.03649450684054e-06,3.166290251586222e-07,4.228125860121608e-06,4.096990195989747e-07
5202,nominal,139,157,0.5,0.5259999999999998,19,0,0,1.7744855497586816e-06,2.6198541703775393e-07,4.108372582143767e-06,2.464133299184823e-06
5202,nominal,140,157,0.5,0.5010000000000003,18,0,0,1.6795087221157626e-06,2.7781472051697596e-07,3.6347174326487957e-06,1.024413347039399e-06
5202,nominal,141,158,0.5,0.5,18,0,0,1.5159980579989075e-06,1.8360332597632013e-07,3.5825192378829897e-06,3.8265664414893763e-07
5202,nominal,142,159,0.5,0.5010000000000003,18,1,1,0.086521704860421,2.791070438016061,0.15238044647200405,4.915599242990215
5202,nominal,143,161,0.5,0.5249999999999995,19,1,1,0.7374658945359416,17.08804549526333,0.48244209195859655,6.561788669580057
5202,nominal,144,162,0.5,0.524,19,1,1,1.4766548538214064,27.377365958123526,0.643225084261636,5.954919248539024
5202,nominal,145,163,0.5,0.5229999999999997,19,1,1,2.3550307264717363,35.13503489557115,0.7693452045521921,5.044787131049752
5202,nominal,146,164,0.5,0.5220000000000002,19,1,1,3.4371969932426576,40.080229310629974,0.8752393036494129,3.9219986268400877
5202,nominal,147,165,0.5,0.5209999999999999,19,1,1,4.518010616870226,41.56975224043595,0.9494520186868152,2.854334412440151
5201,no_history,3,16,0.5,0.502,14,1,1,0.08516389198150912,3.9513567430174286,0.10823916922998854,7.694309398935342
5201,no_history,3,30,1.0,1.034,28,2,6,19.89239617454392,16.071512429697236,38.43274878744791,51.45041148337057
5201,no_history,3,47,1.5,1.502,45,3,7,13.201578699704111,37.95147908460057,4.7343234767548985,63.207010411051975
5201,no_history,4,18,0.5,0.528,15,1,1,0.9836599170749041,21.49303156058682,0.3670834424052278,4.853127024693118
5201,no_history,4,30,1.0,1.0050000000000001,27,2,6,19.8924726887337,16.071515222794215,38.433305921995846,51.45347487244655
5201,no_history,4,49,1.5,1.523,46,4,8,11.65086412716277,28.92513630137846,2.302222573006484,41.65260175969519
5201,no_history,5,19,0.5,0.5740000000000001,15,1,1,5.074795702880861,52.611059433258674,0.004939281302823186,5.130920470488473
5201,no_history,5,31,1.0,1.0030000000000001,27,2,6,20.207815870246737,11.254820427875133,36.690620564919655,61.921517677138894
5201,no_history,5,50,1.5,1.52,46,4,9,10.979464632465882,24.9157304336266,1.5247908583420078,29.99542082129473
5201,no_history,6,19,0.5,0.538,14,1,1,5.074720977660573,52.61106717054943,0.004306985685526831,5.1344651261459315
5201,no_history,6,33,1.0,1.0179999999999998,28,2,6,20.547852645424314,5.422701194920888,33.09612013553621,72.24636469770715
5201,no_history,6,51,1.5,1.5070000000000001,46,4,10,10.475625880226035,21.985026695986548,0.9920145749977626,24.446024036970385
5201,no_history,7,20,0.5,0.518,14,1,1,7.156965988544137,57.98489403965115,0.06583357951147183,0.1925505301865713
5201,no_history,7,35,1.0,1.0219999999999998,29,2,6,20.714710687542098,2.118051261910551,28.640952980101435,74.07084442769185
5201,no_history,7,53,1.5,1.537,47,4,10,9.140494257287912,13.942319985247648,0.13712733828952603,10.235721759343733
5201,no_history,8,21,0.5,0.5309999999999999,14,1,1,9.396923815517065,57.48332612305588,0.27776541072889294,4.356023364670086
5201,no_history,8,36,1.0,1.027,29,2,6,20.75425142642584,1.2756336153248808,26.38755875733918,72.44365084549626
5201,no_history,8,53,1.5,1.511,46,4,10,9.140577199750233,13.942318526853585,0.13722839218081134,10.23488296224437
5201,no_history,9,22,0.5,0.5169999999999999,14,1,1,10.78901748543361,55.6320626243704,0.25878446960631357,0.9443863610576937
5201,no_history,9,37,1.0,1.0190000000000001,29,2,6,20.77803020341404,0.7608451571694279,24.219232968918668,69.82471803283077
5201,no_history,9,54,1.5,1.504,46,4,10,8.7703335112366,11.702680359435375,0.36474859064449866,6.954378551811914
5201,no_history,10,23,0.5,0.5269999999999999,14,2,2,12.93496861466527,43.97411754099513,15.354004645098692,302.5658004133061
5201,no_history,10,38,1.0,1.0130000000000001,29,3,7,20.743905052115924,1.1234741803899941,22.017482996670545,67.83166867894107
5201,no_history,10,55,1.5,1.503,46,4,10,8.428800990222618,9.320398279605142,0.5285113883923489,4.106662661967363
5201,no_history,11,24,0.5,0.5389999999999999,14,2,2,14.39491243324852,35.6417758852884,27.82162466026021,303.58928843424206
5201,no_history,11,39,1.0,1.014,29,3,7,20.527691013903045,7.288156402137163,19.87780219606842,70.75806905684799
5201,no_history,11,57,1.5,1.522,47,4,10,8.079246130117927,6.713422063344619,0.6620145557402878,2.574273710265743
5201,no_history,12,24,0.5,0.5049999999999999,13,2,2,14.39489275583416,35.641856344790355,27.822625399632138,303.5855367174202
5201,no_history,12,40,1.0,1.0070000000000001,29,3,7,20.089631043828902,16.328733217505036,17.825983576086546,75.15374932680643
5201,no_history,12,58,1.5,1.52,47,4,10,7.911675597931897,5.264327231462166,0.7014294375361688,1.2904012273119463
5201,no_history,13,26,0.5,0.518,14,2,4,16.044229991262004,31.052911670228838,38.11182600057465,160.45106255827199
5201,no_history,13,42,1.0,1.0240000000000002,30,3,7,18.30067304242248,36.68368853354661,13.46762694992248,77.87013542487577
5201,no_history,13,59,1.5,1.503,47,4,10,7.814620112178796,4.423003234952222,0.722435465441523,1.2003206952109338
5201,no_history,14,29,0.5,0.5189999999999999,16,1,6,18.881604542740455,27.683299711761673,41.610039120852534,5.403340506419852
5201,no_history,14,45,1.0,1.0040000000000002,32,2,7,15.029930213056472,43.4325080313613,7.764676183712469,71.7616764749964
5201,no_history,14,63,1.5,1.51,50,3,10,7.545776428834223,1.827141395536962,0.7260416922955619,0.0613114129855461
5201,no_history,15,29,0.5,0.5029999999999999,15,1,5,0.002022266376128969,0.032496915075420324,14.12773462811844,86.10283253563813
5201,no_history,15,46,1.0,1.011,32,2,6,0.023841643961234303,0.00444286636355304,6.905218603676632,46.07884652782202
5201,no_history,15,64,1.5,1.579,50,3,9,0.031123190554937976,0.016870180452792847,6.112391214669645,78.16746902770156
5201,no_history,16,30,0.5,0.5490000000000002,15,1,5,0.005561637890119843,0.1330807668921931,11.77445234287746,24.17109262042746
5201,no_history,16,47,1.0,1.0170000000000001,32,2,6,0.023874015841555518,0.004272728614205498,5.952119138130109,41.11266639782705
5201,no_history,16,64,1.5,1.562,49,3,9,0.031166249633077125,0.016870181346763276,6.112391858525106,78.16747300967303
5201,no_history,17,30,0.5,0.532,14,1,5,0.00558277866454873,0.13308074932031527,11.774597235456275,24.172418753795142
5201,no_history,17,47,1.0,1.0,31,2,6,0.023860071871828658,0.004272731288993886,5.9521323460347,41.112754983520254
5201,no_history,17,64,1.5,1.545,48,3,9,0.031195909637808026,0.016870183370071998,6.112392301975647,78.16747674115983
5201,no_history,18,30,0.5,0.506,13,1,5,0.005704452407403937,0.1330804639569289,11.774173394548692,24.16834887465339
5201,no_history,18,48,1.0,0.9999999999999998,31,2,6,0.02390855039435927,0.005821371381341629,5.019411863718203,35.58021368622682
5201,no_history,18,64,1.5,1.519,47,3,9,0.03133489605671626,0.016870181364871686,6.1123896183253335,78.16746135706408
5201,no_history,19,31,0.5,0.5050000000000001,13,1,5,0.009340562022794815,0.11376867977752622,12.480509147625435,19.45970714426582
5201,no_history,19,50,1.0,1.022,32,3,8,0.02404501126034464,0.0051175239261644296,0.9844804212969293,70.6115491966017
5201,no_history,19,65,1.5,1.5090000000000001,47,4,10,0.03138729339911958,0.002005019815370794,4.964280187863507,60.352566833510494
5201,no_history,20,34,0.5,0.5050000000000001,15,1,5,0.014716745940605808,0.04296923953037123,16.023592687248556,43.29778645042761
5201,no_history,20,52,1.0,1.003,33,3,9,0.023524630733580538,0.0037733939876896856,0.6699524466865114,0.25620032484954436
5201,no_history,20,67,1.5,1.5010000000000001,48,4,10,0.029007986780250905,0.015922530257635296,2.513494079038026,28.23833353665964
5201,no_history,21,35,0.5,0.5039999999999998,15,1,5,0.016505945405707528,0.04031223017398326,17.605651130607267,49.61618699878488
5201,no_history,21,53,1.0,1.019,33,3,9,0.02343877855598255,0.10619786096116747,2.140247609120168,0.8838328913421947
5201,no_history,21,69,1.5,1.5250000000000001,49,4,12,0.02884749469868577,0.022513719133012398,4.26988523994951,33.59387766292309
5201,no_history,22,37,0.5,0.5270000000000001,16,1,5,0.019556489047465708,0.03643958298134082,20.150738580195217,38.164306665926986
5201,no_history,22,54,1.0,1.012,33,3,9,0.023731822246239584,0.08994903060586369,0.510912008245333,47.88116073097416
5201,no_history,22,70,1.5,1.5190000000000001,49,4,13,0.028593155401688542,0.01015629404654523,5.501304418648886,33.19383165177658
5201,no_history,23,37,0.5,0.5020000000000002,15,0,5,0.019592780712408896,0.036439270668449465,20.151075482473857,38.163102298554236
5201,no_history,23,55,1.0,1.024,33,2,9,0.02427675937174158,0.08897360582174307,1.8450901176703576,69.144032506653
5201,no_history,23,71,1.5,1.537,49,3,14,0.027369720468332095,0.05302301938344163,6.992402311150793,28.464298415823976
5201,no_history,24,39,0.5,0.516,16,1,5,0.3710742741769611,9.876078151730493,7.416230978296332,48.04098016561322
5201,no_history,24,57,1.0,1.024,34,2,8,14.412639153184546,6.862363305416074,24.1896515733796,21.958467563753373
5201,no_history,24,72,1.5,1.52,49,3,13,15.104956701273348,0.2377455091825074,2.7492893656173756,31.76253109153828
5201,no_history,25,40,0.5,0.5020000000000002,16,1,5,0.9068730246393908,19.898083702872,8.713171855186308,50.10617954849701
5201,no_history,25,58,1.0,1.0150000000000001,34,2,8,14.583037522722167,5.361339733070899,23.380713980137404,24.75286638171005
5201,no_history,25,73,1.5,1.5010000000000003,49,3,13,15.108376608933186,0.2416245273701424,2.320222651417262,24.37819604241784
5201,no_history,26,41,0.5,0.5050000000000003,16,1,4,1.7422421335701976,31.228775329019605,7.329912183620862,49.434152127184305
5201,no_history,26,59,1.0,1.012,34,2,7,14.514355520114647,4.480279771936459,19.750215296891934,31.112268229633344
5201,no_history,26,75,1.5,1.524,50,3,12,14.958304080180248,0.2334168760539031,6.08043074061956,27.234024212413146
5201,no_history,27,42,0.5,0.5060000000000002,16,1,3,2.679186246928358,39.09349704710913,4.502724372267063,38.19938757741759
5201,no_history,27,60,1.0,1.0150000000000001,34,2,6,14.017875395645612,3.4652172366137557,14.348175944082197,26.75722004836912
5201,no_history,27,76,1.5,1.5270000000000001,50,3,11,14.35968345487683,0.12923798728870672,8.261575806007786,24.923990176390816
5201,no_history,28,43,0.5,0.5020000000000002,16,1,2,3.4692681930993032,42.220258648085625,1.9298539277449627,20.303554969274757
5201,no_history,28,61,1.0,1.012,34,2,5,13.3523821772943,2.788420246181447,7.151878855116943,10.82006467960315
5201,no_history,28,77,1.5,1.5300000000000002,50,3,10,13.617189217071717,0.05708335255267777,2.2006250734659467,6.6558070096899655
5201,no_history,29,44,0.5,0.5010000000000003,16,1,1,4.496800336394214,43.02235965176767,0.7141687168318102,10.225636317190244
5201,no_history,29,62,1.0,1.0060000000000002,34,2,4,12.940422699739216,2.2810040868713863,0.8728964682576186,1.9277329898856692
5201,no_history,29,77,1.5,1.5010000000000003,49,3,9,13.151167935964326,0.03486861529405614,3.210560122933023,2.0204154887821346
5201,no_history,30,46,0.5,0.508,17,1,1,6.462157576787021,40.743170141374975,1.3775339508060405,13.084712306895135
5201,no_history,30,64,1.0,1.076,35,2,4,13.054160519976795,0.801111553175501,0.7589518812854221,1.9848896123634887
5201,no_history,30,79,1.5,1.5050000000000003,50,3,9,13.152297335047374,0.032096164071077474,3.0622014149293255,3.4293277813724217
5201,no_history,31,49,0.5,0.5179999999999998,19,2,2,8.864763739902816,28.683387379927975,2.1088183706837036,4.496254948068227
5201,no_history,31,64,1.0,1.013,34,2,4,13.055521219496464,0.8011108905687813,0.7587170346590073,1.9885256059125567
5201,no_history,31,82,1.5,1.5099999999999998,52,4,10,13.155098033834955,0.05760332996416404,2.8666220440616246,0.5453131107594231
5201,no_history,32,50,0.5,0.5169999999999999,19,2,3,9.533849517619059,24.767738612084376,2.0494118499444993,0.8177372972969152
5201,no_history,32,65,1.0,1.004,34,3,5,13.068063071024861,0.6569327025683619,0.5014413475427393,15.796352509239767
5201,no_history,32,83,1.5,1.505,52,4,10,13.155427984481348,0.011982119311482445,2.6546157431189603,3.165699817677819
5201,no_history,33,51,0.5,0.516,19,2,4,10.03741913942131,21.88889006294204,1.9737496144078939,1.7232419642459433
5201,no_history,33,66,1.0,1.001,34,3,5,13.079088383565106,0.5203510563934683,0.15828948512796298,3.3511586329717034
5201,no_history,33,84,1.5,1.504,52,4,10,13.156029201032299,0.052108575162049545,2.223647433161073,2.3903539521335233
5201,no_history,34,52,0.5,0.5230000000000001,19,2,4,10.65931179898551,18.326048340451095,1.8623300066400448,3.4473827136998523
5201,no_history,34,67,1.0,1.0210000000000004,34,3,5,13.097810647648442,0.4674314582166429,2.238302490625563,0.2782729314270682
5201,no_history,34,85,1.5,1.504,52,4,11,13.156797773491443,0.07439552894861409,2.4149489420259225,24.126256962035768
5201,no_history,35,53,0.5,0.5499999999999998,19,2,4,11.38201255004627,13.922608657223197,1.6776240149626949,3.653094227124228
5201,no_history,35,68,1.0,1.025,34,3,6,13.109751300735528,0.4178524127013767,1.0787607840643776,62.18550125394245
5201,no_history,35,86,1.5,1.5059999999999998,52,4,12,13.157754759767968,0.06335560620817324,2.7341782073488727,16.92657604840383
5201,no_history,36,53,0.5,0.5150000000000001,18,2,4,11.382078349995023,13.922611643411907,1.6768176559053667,3.647031925674753
5201,no_history,36,69,1.0,1.0210000000000004,34,3,7,13.120053421580137,0.3545404639552288,0.26967802483624675,47.693033162495
5201,no_history,36,88,1.5,1.5260000000000002,53,4,14,13.15892498893454,0.04423861956158387,3.1605579738468075,5.903364875968805
5201,no_history,37,54,0.5,0.516,18,2,4,11.755696036588224,11.691998022328221,1.5496401092569962,4.013647284256081
5201,no_history,37,70,1.0,1.0230000000000001,34,3,8,13.129397847842476,0.2822701572216503,1.3837763878245586,34.577587987697086
5201,no_history,37,89,1.5,1.5220000000000002,53,4,14,13.159377859730546,0.03577879389561416,3.247386306965684,2.9567881195545738
5201,no_history,38,55,0.5,0.5219999999999998,18,1,4,12.099785766925313,9.315037640524638,1.4010967792334261,4.219815326824602
5201,no_history,38,71,1.0,1.0349999999999997,34,2,9,13.138430765030193,0.20618006615730325,2.2937106569527783,21.47742075816342
5201,no_history,38,90,1.5,1.52,53,3,14,13.159665409076434,0.02679068261139415,3.257540508036354,0.22866711613272628
5201,no_history,39,56,0.5,0.512,18,1,3,0.012731178261932454,0.05659423434002173,2.1132807320015186,62.3137528225585
5201,no_history,39,71,1.0,1.0029999999999997,33,2,8,0.010735868811379628,0.053410706634309205,6.9039942720290455,29.27588552794282
5201,no_history,39,91,1.5,1.5150000000000001,53,3,13,0.041226557346058144,0.09709657450238425,6.741902603131996,13.52538272546272
5201,no_history,40,57,0.5,0.508,18,1,3,0.013274011683739208,0.028718313085352956,3.8223541666750718,61.1201467236981
5201,no_history,40,72,1.0,1.004,33,2,8,0.011218506441282652,0.08260500761846853,7.75717548010183,25.830094025642154
5201,no_history,40,92,1.5,1.513,53,3,13,0.03877799482092375,0.14438492909741232,6.581660078807908,6.007537132330043
5201,no_history,41,58,0.5,0.5129999999999999,18,1,3,0.013882159397295965,0.02188179138363957,6.058484213601258,69.00946540245914
5201,no_history,41,74,1.0,1.02,34,2,8,0.01449822262728878,0.09622603214174487,8.792875371681587,23.46191006047229
5201,no_history,41,93,1.5,1.513,53,3,13,0.03554890481265357,0.1771413733202228,6.592023946547405,0.4207115486705959
5201,no_history,42,59,0.5,0.5069999999999997,18,1,3,0.01425779550728977,0.02428588835274967,7.328501970033737,53.25428553610482
5201,no_history,42,75,1.0,1.0189999999999997,34,2,8,0.016654151640731897,0.10430207542750432,9.302001034029015,18.39435353400316
5201,no_history,42,94,1.5,1.5130000000000003,53,3,13,0.031699064620442544,0.19396233505789592,6.728183331624228,4.7457011463129675
5201,no_history,43,60,0.5,0.5089999999999999,18,1,3,0.014553866713073151,0.02776833302672648,9.138691292436691,58.48259054403444
5201,no_history,43,76,1.0,1.021,34,2,8,0.01912319700514202,0.10563792458291385,9.684615743315106,12.032511887128123
5201,no_history,43,95,1.5,1.5089999999999995,53,3,13,0.02813521419794477,0.20057757422768585,6.8984000005865065,7.209999993296918
5201,no_history,44,61,0.5,0.5099999999999998,18,1,3,0.014476621896740871,0.03590869519513777,10.42942604944598,48.37229963702701
5201,no_history,44,77,1.0,1.028,34,2,8,0.021168013610699178,0.09807845150691794,9.879746533153185,5.794826006318743
5201,no_history,44,96,1.5,1.5119999999999996,53,3,13,0.02410435889404522,0.1924278114373986,7.092082329128409,7.216175608076583
5201,no_history,45,62,0.5,0.5049999999999999,18,1,3,0.014568598886221484,0.042552480517448366,11.365096115992975,37.29223331479595
5201,no_history,45,77,1.0,1.0,33,2,8,0.021274891693413876,0.09807844926791538,9.879762859668686,5.794709022440827
5201,no_history,45,97,1.5,1.512,53,3,13,0.020625668110293687,0.1719662742276938,7.245305962530466,5.689565997911217
5201,no_history,46,63,0.5,0.5059999999999998,18,1,3,0.014303206113914354,0.04695311482031316,12.278003264578453,33.58448672264508
5201,no_history,46,79,1.0,1.02,34,2,8,0.02420132839585095,0.09078761464629936,9.981254414299471,0.600328380860077
5201,no_history,46,98,1.5,1.5139999999999998,53,3,13,0.017572942729764757,0.15051411391802214,7.352628612997373,4.318051417009272
5201,no_history,47,64,0.5,0.5680000000000001,18,1,3,0.013989911811719175,0.017343517550131707,5.6762173406427054,75.92573047069688
5201,no_history,47,80,1.0,1.016,34,2,8,0.025416976113362046,0.08343039593379824,9.955108979686601,1.9647445008095161
5201,no_history,47,99,1.5,1.517,53,3,13,0.015168772537551979,0.12559243220957092,7.407208821574703,2.3881129342337317
5201,no_history,48,64,0.5,0.5449999999999999,17,1,3,0.013955875624502009,0.01734189154630203,5.677631262883887,75.93298372689095
5201,no_history,48,81,1.0,1.0150000000000001,34,2,8,0.02656815189530217,0.07712526406534245,9.855426109777891,4.794176199480191
5201,no_history,48,100,1.5,1.5199999999999996,53,3,13,0.01338577314162614,0.09916487864253193,7.402376955976754,0.19373222618001762
5201,no_history,49,64,0.5,0.5190000000000001,16,0,3,0.013720355812336238,0.01734083556069267,5.6788110669545775,75.93904165326536
5201,no_history,49,82,1.0,1.016,34,2,9,0.027512555653612478,0.04835166362243491,9.157000939879236,24.993052008974644
5201,no_history,49,101,1.5,1.521,53,3,14,0.011311104183986153,0.07217143585379363,6.976591001487741,15.341885461113776
